Tåguppdrag,Tågnr,Tågordning uppdrag,Datum (PAU),Tågslag,UppehållstypAvgång,UppehållstypAnkomst,Delsträckanummer,Första platssignatur,Första platssignatur för uppdrag,Sista platssignatur,Sista platssignatur för uppdrag,Avgångsplats,Från platssignatur,Ankomstplats,Till platssignatur,Sträcka med riktning,Inställelseorsakskod,Inställelseorsak,Ankomsttid,Avgångstid,Planerad ankomsttid,Planerad avgångstid,Dragfordonsid,Framförda tågkm,Rapporterad tågvikt,Rapporterad tåglängd,Antal rapporterade vagnar,Antal rapporterade hjulaxlar,Inställtflagga,Planeringsstatus
2814,002814,1,2015-01-01,RST,Passage,Uppehåll,21,VHE,VHE,BÅL,BÅL,Bro-Nygård,Brny,Bro,Bro,Brny-Bro,-,-,2015-01-01 09:00,2015-01-01 08:58,2015-01-01 09:01,2015-01-01 08:59,X606040,2.75966,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Passage,22,VHE,VHE,BÅL,BÅL,Bro,Bro,Toresta,Tot,Bro-Tot,-,-,2015-01-01 09:03,2015-01-01 09:01,2015-01-01 09:03,2015-01-01 09:01,X606040,4.14660,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Passage,Sista,23,VHE,VHE,BÅL,BÅL,Toresta,Tot,Bålsta,Bål,Tot-Bål,-,-,2015-01-01 09:06,2015-01-01 09:03,2015-01-01 09:07,2015-01-01 09:03,X606040,4.53200,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Första,Passage,1,BÅL,BÅL,NYH,NYH,Bålsta,Bål,Toresta,Tot,Bål-Tot,-,-,2015-01-01 07:56,2015-01-01 07:54,2015-01-01 07:55,2015-01-01 07:53,X606026,4.53200,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Passage,Uppehåll,2,BÅL,BÅL,NYH,NYH,Toresta,Tot,Bro,Bro,Tot-Bro,-,-,2015-01-01 07:58,2015-01-01 07:56,2015-01-01 07:58,2015-01-01 07:55,X606026,4.14660,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Passage,3,BÅL,BÅL,NYH,NYH,Bro,Bro,Bro-Nygård,Brny,Bro-Brny,-,-,2015-01-01 08:00,2015-01-01 07:59,2015-01-01 08:00,2015-01-01 07:58,X606026,2.75966,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Passage,Uppehåll,4,BÅL,BÅL,NYH,NYH,Bro-Nygård,Brny,Kungsängen,Kän,Brny-Kän,-,-,2015-01-01 08:03,2015-01-01 08:00,2015-01-01 08:04,2015-01-01 08:00,X606026,5.60240,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,5,BÅL,BÅL,NYH,NYH,Kungsängen,Kän,Kallhäll,Khä,Kän-Khä,-,-,2015-01-01 08:07,2015-01-01 08:05,2015-01-01 08:08,2015-01-01 08:04,X606026,5.16126,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,6,BÅL,BÅL,NYH,NYH,Kallhäll,Khä,Jakobsberg,Jkb,Khä-Jkb,-,-,2015-01-01 08:11,2015-01-01 08:08,2015-01-01 08:12,2015-01-01 08:08,X606026,3.58323,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,7,BÅL,BÅL,NYH,NYH,Jakobsberg,Jkb,Barkarby,Bkb,Jkb-Bkb,-,-,2015-01-01 08:14,2015-01-01 08:12,2015-01-01 08:15,2015-01-01 08:12,X606026,2.90488,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,8,BÅL,BÅL,NYH,NYH,Barkarby,Bkb,Spånga,Spå,Bkb-Spå,-,-,2015-01-01 08:17,2015-01-01 08:15,2015-01-01 08:19,2015-01-01 08:15,X606026,3.17353,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Passage,9,BÅL,BÅL,NYH,NYH,Spånga,Spå,Duvbo,Duo,Spå-Duo,-,-,2015-01-01 08:20,2015-01-01 08:19,2015-01-01 08:21,2015-01-01 08:19,X606026,2.50390,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Passage,Uppehåll,10,BÅL,BÅL,NYH,NYH,Duvbo,Duo,Sundbyberg,Sub,Duo-Sub,-,-,2015-01-01 08:22,2015-01-01 08:20,2015-01-01 08:24,2015-01-01 08:21,X606026,2.52229,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Passage,11,BÅL,BÅL,NYH,NYH,Sundbyberg,Sub,Huvudsta,Huv,Sub-Huv,-,-,2015-01-01 08:25,2015-01-01 08:24,2015-01-01 08:26,2015-01-01 08:24,X606026,1.94789,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Passage,Uppehåll,12,BÅL,BÅL,NYH,NYH,Huvudsta,Huv,Karlberg,Ke,Huv-Ke,-,-,2015-01-01 08:28,2015-01-01 08:25,2015-01-01 08:28,2015-01-01 08:26,X606026,2.45735,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,13,BÅL,BÅL,NYH,NYH,Karlberg,Ke,Stockholm C,Cst,Ke-Cst,-,-,2015-01-01 08:31,2015-01-01 08:28,2015-01-01 08:32,2015-01-01 08:28,X606026,2.08800,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,14,BÅL,BÅL,NYH,NYH,Stockholm C,Cst,Stockholm Södra,Sst,Cst-Sst,-,-,2015-01-01 08:36,2015-01-01 08:34,2015-01-01 08:37,2015-01-01 08:34,X606026,2.33011,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,15,BÅL,BÅL,NYH,NYH,Stockholm Södra,Sst,Årstaberg,Åbe,Sst-Åbe,-,-,2015-01-01 08:39,2015-01-01 08:37,2015-01-01 08:40,2015-01-01 08:37,X606026,2.61269,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,16,BÅL,BÅL,NYH,NYH,Årstaberg,Åbe,Älvsjö,Äs,Åbe-Äs,-,-,2015-01-01 08:42,2015-01-01 08:40,2015-01-01 08:44,2015-01-01 08:40,X606026,2.91984,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Passage,17,BÅL,BÅL,NYH,NYH,Älvsjö,Äs,Högdalen,Hön,Äs-Hön,-,-,2015-01-01 08:47,2015-01-01 08:45,2015-01-01 08:48,2015-01-01 08:45,X606026,3.62386,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Passage,Uppehåll,18,BÅL,BÅL,NYH,NYH,Högdalen,Hön,Farsta strand,Fas,Hön-Fas,-,-,2015-01-01 08:49,2015-01-01 08:47,2015-01-01 08:51,2015-01-01 08:48,X606026,3.97423,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,19,BÅL,BÅL,NYH,NYH,Farsta strand,Fas,Trångsund,Tåd,Fas-Tåd,-,-,2015-01-01 08:52,2015-01-01 08:51,2015-01-01 08:53,2015-01-01 08:51,X606026,2.03665,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,20,BÅL,BÅL,NYH,NYH,Trångsund,Tåd,Skogås,Skg,Tåd-Skg,-,-,2015-01-01 08:55,2015-01-01 08:53,2015-01-01 08:55,2015-01-01 08:53,X606026,1.65807,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,21,BÅL,BÅL,NYH,NYH,Skogås,Skg,Handen,Hnd,Skg-Hnd,-,-,2015-01-01 08:59,2015-01-01 08:56,2015-01-01 09:01,2015-01-01 08:55,X606026,6.50980,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,22,BÅL,BÅL,NYH,NYH,Handen,Hnd,Jordbro,Jbo,Hnd-Jbo,-,-,2015-01-01 09:02,2015-01-01 09:01,2015-01-01 09:04,2015-01-01 09:01,X606026,2.70859,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,23,BÅL,BÅL,NYH,NYH,Jordbro,Jbo,Västerhaninge,Vhe,Jbo-Vhe,-,-,2015-01-01 09:05,2015-01-01 09:04,2015-01-01 09:07,2015-01-01 09:04,X606026,2.62940,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,24,BÅL,BÅL,NYH,NYH,Västerhaninge,Vhe,Krigslida,Kda,Vhe-Kda,-,-,Saknas     -    ,2015-01-01 09:12,2015-01-01 09:14,2015-01-01 09:12,X606026,2.58815,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,26,BÅL,BÅL,NYH,NYH,Tungelsta,Ts,Hemfosa,Hfa,Ts-Hfa,-,-,2015-01-01 09:22,2015-01-01 09:18,2015-01-01 09:23,2015-01-01 09:18,X606026,5.52583,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,27,BÅL,BÅL,NYH,NYH,Hemfosa,Hfa,Segersäng,Ssä,Hfa-Ssä,-,-,2015-01-01 09:26,2015-01-01 09:23,2015-01-01 09:27,2015-01-01 09:23,X606026,5.35647,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,28,BÅL,BÅL,NYH,NYH,Segersäng,Ssä,Ösmo,Öso,Ssä-Öso,-,-,2015-01-01 09:30,2015-01-01 09:27,2015-01-01 09:31,2015-01-01 09:27,X606026,5.18656,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,29,BÅL,BÅL,NYH,NYH,Ösmo,Öso,Nynäsgård,Ngd,Öso-Ngd,-,-,2015-01-01 09:38,2015-01-01 09:32,2015-01-01 09:37,2015-01-01 09:32,X606026,8.92529,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Uppehåll,30,BÅL,BÅL,NYH,NYH,Nynäsgård,Ngd,Gröndalsviken,Gdv,Ngd-Gdv,-,-,Saknas     -    ,2015-01-01 09:38,2015-01-01 09:40,2015-01-01 09:37,X606026,1.82201,206.00,107.10,0,14,N,P
2815,002815,1,2015-01-01,RST,Uppehåll,Sista,31,BÅL,BÅL,NYH,NYH,Gröndalsviken,Gdv,Nynäshamn,Nyh,Gdv-Nyh,-,-,2015-01-01 09:43,2015-01-01 09:41,2015-01-01 09:43,2015-01-01 09:40,X606026,1.41038,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Första,Uppehåll,1,NYH,NYH,BÅL,BÅL,Nynäshamn,Nyh,Gröndalsviken,Gdv,Nyh-Gdv,-,-,2015-01-01 07:52,2015-01-01 07:51,2015-01-01 07:52,2015-01-01 07:50,X606076,1.41038,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,2,NYH,NYH,BÅL,BÅL,Gröndalsviken,Gdv,Nynäsgård,Ngd,Gdv-Ngd,-,-,2015-01-01 07:55,2015-01-01 07:53,2015-01-01 07:55,2015-01-01 07:52,X606076,1.82201,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,3,NYH,NYH,BÅL,BÅL,Nynäsgård,Ngd,Ösmo,Öso,Ngd-Öso,-,-,2015-01-01 08:00,2015-01-01 07:56,2015-01-01 08:00,2015-01-01 07:55,X606076,8.92529,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,4,NYH,NYH,BÅL,BÅL,Ösmo,Öso,Segersäng,Ssä,Öso-Ssä,-,-,2015-01-01 08:05,2015-01-01 08:02,2015-01-01 08:05,2015-01-01 08:01,X606076,5.18656,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,5,NYH,NYH,BÅL,BÅL,Segersäng,Ssä,Hemfosa,Hfa,Ssä-Hfa,-,-,2015-01-01 08:09,2015-01-01 08:06,2015-01-01 08:09,2015-01-01 08:05,X606076,5.35647,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,6,NYH,NYH,BÅL,BÅL,Hemfosa,Hfa,Tungelsta,Ts,Hfa-Ts,-,-,2015-01-01 08:13,2015-01-01 08:10,2015-01-01 08:14,2015-01-01 08:09,X606076,5.52583,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,7,NYH,NYH,BÅL,BÅL,Tungelsta,Ts,Krigslida,Kda,Ts-Kda,-,-,Saknas     -    ,2015-01-01 08:14,2015-01-01 08:16,2015-01-01 08:14,X606076,1.44500,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,8,NYH,NYH,BÅL,BÅL,Krigslida,Kda,Västerhaninge,Vhe,Kda-Vhe,-,-,2015-01-01 08:19,2015-01-01 08:16,2015-01-01 08:19,2015-01-01 08:16,X606076,2.58815,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,9,NYH,NYH,BÅL,BÅL,Västerhaninge,Vhe,Jordbro,Jbo,Vhe-Jbo,-,-,2015-01-01 08:25,2015-01-01 08:23,2015-01-01 08:26,2015-01-01 08:23,X606076,2.62940,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,10,NYH,NYH,BÅL,BÅL,Jordbro,Jbo,Handen,Hnd,Jbo-Hnd,-,-,2015-01-01 08:28,2015-01-01 08:27,2015-01-01 08:29,2015-01-01 08:26,X606076,2.70859,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,11,NYH,NYH,BÅL,BÅL,Handen,Hnd,Skogås,Skg,Hnd-Skg,-,-,2015-01-01 08:32,2015-01-01 08:29,2015-01-01 08:35,2015-01-01 08:29,X606076,6.50980,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,12,NYH,NYH,BÅL,BÅL,Skogås,Skg,Trångsund,Tåd,Skg-Tåd,-,-,2015-01-01 08:36,2015-01-01 08:35,2015-01-01 08:37,2015-01-01 08:35,X606076,1.65807,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,13,NYH,NYH,BÅL,BÅL,Trångsund,Tåd,Farsta strand,Fas,Tåd-Fas,-,-,2015-01-01 08:38,2015-01-01 08:37,2015-01-01 08:40,2015-01-01 08:37,X606076,2.03665,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Passage,14,NYH,NYH,BÅL,BÅL,Farsta strand,Fas,Högdalen,Hön,Fas-Hön,-,-,2015-01-01 08:42,2015-01-01 08:40,2015-01-01 08:43,2015-01-01 08:40,X606076,3.97423,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Passage,Uppehåll,15,NYH,NYH,BÅL,BÅL,Högdalen,Hön,Älvsjö,Äs,Hön-Äs,-,-,2015-01-01 08:44,2015-01-01 08:42,2015-01-01 08:46,2015-01-01 08:43,X606076,3.62386,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,16,NYH,NYH,BÅL,BÅL,Älvsjö,Äs,Årstaberg,Åbe,Äs-Åbe,-,-,2015-01-01 08:48,2015-01-01 08:46,2015-01-01 08:49,2015-01-01 08:46,X606076,2.91984,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,17,NYH,NYH,BÅL,BÅL,Årstaberg,Åbe,Stockholm Södra,Sst,Åbe-Sst,-,-,2015-01-01 08:51,2015-01-01 08:49,2015-01-01 08:52,2015-01-01 08:49,X606076,2.61269,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,18,NYH,NYH,BÅL,BÅL,Stockholm Södra,Sst,Stockholm C,Cst,Sst-Cst,-,-,2015-01-01 08:54,2015-01-01 08:52,2015-01-01 08:56,2015-01-01 08:52,X606076,2.33011,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,19,NYH,NYH,BÅL,BÅL,Stockholm C,Cst,Karlberg,Ke,Cst-Ke,-,-,2015-01-01 09:00,2015-01-01 08:58,2015-01-01 09:01,2015-01-01 08:58,X606076,2.08800,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Passage,20,NYH,NYH,BÅL,BÅL,Karlberg,Ke,Huvudsta,Huv,Ke-Huv,-,-,2015-01-01 09:03,2015-01-01 09:01,2015-01-01 09:04,2015-01-01 09:01,X606076,2.45735,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Passage,Uppehåll,21,NYH,NYH,BÅL,BÅL,Huvudsta,Huv,Sundbyberg,Sub,Huv-Sub,-,-,2015-01-01 09:05,2015-01-01 09:03,2015-01-01 09:06,2015-01-01 09:04,X606076,1.94789,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Passage,22,NYH,NYH,BÅL,BÅL,Sundbyberg,Sub,Duvbo,Duo,Sub-Duo,-,-,2015-01-01 09:07,2015-01-01 09:06,2015-01-01 09:08,2015-01-01 09:06,X606076,2.52229,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Passage,Uppehåll,23,NYH,NYH,BÅL,BÅL,Duvbo,Duo,Spånga,Spå,Duo-Spå,-,-,2015-01-01 09:09,2015-01-01 09:07,2015-01-01 09:10,2015-01-01 09:08,X606076,2.50390,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,24,NYH,NYH,BÅL,BÅL,Spånga,Spå,Barkarby,Bkb,Spå-Bkb,-,-,2015-01-01 09:12,2015-01-01 09:10,2015-01-01 09:13,2015-01-01 09:10,X606076,3.17353,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,25,NYH,NYH,BÅL,BÅL,Barkarby,Bkb,Jakobsberg,Jkb,Bkb-Jkb,-,-,2015-01-01 09:16,2015-01-01 09:13,2015-01-01 09:18,2015-01-01 09:13,X606076,2.90488,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,26,NYH,NYH,BÅL,BÅL,Jakobsberg,Jkb,Kallhäll,Khä,Jkb-Khä,-,-,2015-01-01 09:21,2015-01-01 09:18,2015-01-01 09:22,2015-01-01 09:18,X606076,3.58323,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Uppehåll,27,NYH,NYH,BÅL,BÅL,Kallhäll,Khä,Kungsängen,Kän,Khä-Kän,-,-,2015-01-01 09:25,2015-01-01 09:22,2015-01-01 09:26,2015-01-01 09:22,X606076,5.16126,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Passage,28,NYH,NYH,BÅL,BÅL,Kungsängen,Kän,Bro-Nygård,Brny,Kän-Brny,-,-,2015-01-01 09:28,2015-01-01 09:26,2015-01-01 09:29,2015-01-01 09:26,X606076,5.60240,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Passage,Uppehåll,29,NYH,NYH,BÅL,BÅL,Bro-Nygård,Brny,Bro,Bro,Brny-Bro,-,-,2015-01-01 09:30,2015-01-01 09:28,2015-01-01 09:31,2015-01-01 09:29,X606076,2.75966,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Uppehåll,Passage,30,NYH,NYH,BÅL,BÅL,Bro,Bro,Toresta,Tot,Bro-Tot,-,-,2015-01-01 09:33,2015-01-01 09:30,2015-01-01 09:33,2015-01-01 09:31,X606076,4.14660,206.00,107.10,0,14,N,P
2816,002816,1,2015-01-01,RST,Passage,Sista,31,NYH,NYH,BÅL,BÅL,Toresta,Tot,Bålsta,Bål,Tot-Bål,-,-,2015-01-01 09:36,2015-01-01 09:33,2015-01-01 09:37,2015-01-01 09:33,X606076,4.53200,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Första,Passage,1,BÅL,BÅL,NYH,NYH,Bålsta,Bål,Toresta,Tot,Bål-Tot,-,-,2015-01-01 08:25,2015-01-01 08:23,2015-01-01 08:25,2015-01-01 08:23,X606034,4.53200,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Passage,Uppehåll,2,BÅL,BÅL,NYH,NYH,Toresta,Tot,Bro,Bro,Tot-Bro,-,-,2015-01-01 08:27,2015-01-01 08:25,2015-01-01 08:28,2015-01-01 08:25,X606034,4.14660,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Passage,3,BÅL,BÅL,NYH,NYH,Bro,Bro,Bro-Nygård,Brny,Bro-Brny,-,-,2015-01-01 08:29,2015-01-01 08:28,2015-01-01 08:30,2015-01-01 08:28,X606034,2.75966,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Passage,Uppehåll,4,BÅL,BÅL,NYH,NYH,Bro-Nygård,Brny,Kungsängen,Kän,Brny-Kän,-,-,2015-01-01 08:32,2015-01-01 08:29,2015-01-01 08:34,2015-01-01 08:30,X606034,5.60240,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,5,BÅL,BÅL,NYH,NYH,Kungsängen,Kän,Kallhäll,Khä,Kän-Khä,-,-,2015-01-01 08:37,2015-01-01 08:35,2015-01-01 08:38,2015-01-01 08:34,X606034,5.16126,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,6,BÅL,BÅL,NYH,NYH,Kallhäll,Khä,Jakobsberg,Jkb,Khä-Jkb,-,-,2015-01-01 08:41,2015-01-01 08:38,2015-01-01 08:42,2015-01-01 08:38,X606034,3.58323,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,7,BÅL,BÅL,NYH,NYH,Jakobsberg,Jkb,Barkarby,Bkb,Jkb-Bkb,-,-,2015-01-01 08:44,2015-01-01 08:42,2015-01-01 08:45,2015-01-01 08:42,X606034,2.90488,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,8,BÅL,BÅL,NYH,NYH,Barkarby,Bkb,Spånga,Spå,Bkb-Spå,-,-,2015-01-01 08:48,2015-01-01 08:46,2015-01-01 08:49,2015-01-01 08:45,X606034,3.17353,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Passage,9,BÅL,BÅL,NYH,NYH,Spånga,Spå,Duvbo,Duo,Spå-Duo,-,-,2015-01-01 08:50,2015-01-01 08:49,2015-01-01 08:51,2015-01-01 08:49,X606034,2.50390,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Passage,Uppehåll,10,BÅL,BÅL,NYH,NYH,Duvbo,Duo,Sundbyberg,Sub,Duo-Sub,-,-,2015-01-01 08:52,2015-01-01 08:50,2015-01-01 08:54,2015-01-01 08:51,X606034,2.52229,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Passage,11,BÅL,BÅL,NYH,NYH,Sundbyberg,Sub,Huvudsta,Huv,Sub-Huv,-,-,2015-01-01 08:56,2015-01-01 08:54,2015-01-01 08:56,2015-01-01 08:54,X606034,1.94789,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Passage,Uppehåll,12,BÅL,BÅL,NYH,NYH,Huvudsta,Huv,Karlberg,Ke,Huv-Ke,-,-,2015-01-01 08:58,2015-01-01 08:56,2015-01-01 08:58,2015-01-01 08:56,X606034,2.45735,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,13,BÅL,BÅL,NYH,NYH,Karlberg,Ke,Stockholm C,Cst,Ke-Cst,-,-,2015-01-01 09:02,2015-01-01 08:58,2015-01-01 09:02,2015-01-01 08:58,X606034,2.08800,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,14,BÅL,BÅL,NYH,NYH,Stockholm C,Cst,Stockholm Södra,Sst,Cst-Sst,-,-,2015-01-01 09:06,2015-01-01 09:04,2015-01-01 09:07,2015-01-01 09:04,X606034,2.33011,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,15,BÅL,BÅL,NYH,NYH,Stockholm Södra,Sst,Årstaberg,Åbe,Sst-Åbe,-,-,2015-01-01 09:09,2015-01-01 09:07,2015-01-01 09:10,2015-01-01 09:07,X606034,2.61269,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,16,BÅL,BÅL,NYH,NYH,Årstaberg,Åbe,Älvsjö,Äs,Åbe-Äs,-,-,2015-01-01 09:12,2015-01-01 09:11,2015-01-01 09:14,2015-01-01 09:10,X606034,2.91984,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Passage,17,BÅL,BÅL,NYH,NYH,Älvsjö,Äs,Högdalen,Hön,Äs-Hön,-,-,2015-01-01 09:17,2015-01-01 09:15,2015-01-01 09:18,2015-01-01 09:15,X606034,3.62386,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Passage,Uppehåll,18,BÅL,BÅL,NYH,NYH,Högdalen,Hön,Farsta strand,Fas,Hön-Fas,-,-,2015-01-01 09:19,2015-01-01 09:17,2015-01-01 09:21,2015-01-01 09:18,X606034,3.97423,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,19,BÅL,BÅL,NYH,NYH,Farsta strand,Fas,Trångsund,Tåd,Fas-Tåd,-,-,2015-01-01 09:23,2015-01-01 09:21,2015-01-01 09:23,2015-01-01 09:21,X606034,2.03665,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,20,BÅL,BÅL,NYH,NYH,Trångsund,Tåd,Skogås,Skg,Tåd-Skg,-,-,2015-01-01 09:25,2015-01-01 09:24,2015-01-01 09:25,2015-01-01 09:23,X606034,1.65807,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,21,BÅL,BÅL,NYH,NYH,Skogås,Skg,Handen,Hnd,Skg-Hnd,-,-,2015-01-01 09:30,2015-01-01 09:26,2015-01-01 09:31,2015-01-01 09:25,X606034,6.50980,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,22,BÅL,BÅL,NYH,NYH,Handen,Hnd,Jordbro,Jbo,Hnd-Jbo,-,-,2015-01-01 09:32,2015-01-01 09:31,2015-01-01 09:34,2015-01-01 09:31,X606034,2.70859,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,23,BÅL,BÅL,NYH,NYH,Jordbro,Jbo,Västerhaninge,Vhe,Jbo-Vhe,-,-,2015-01-01 09:36,2015-01-01 09:34,2015-01-01 09:37,2015-01-01 09:34,X606034,2.62940,206.00,107.10,0,14,N,P
2817,002817,1,2015-01-01,RST,Uppehåll,Uppehåll,24,BÅL,BÅL,NYH,NYH,Västerhaninge,Vhe,Krigslida,Kda,Vhe-Kda,-,-,Saknas     -    ,2015-01-01 09:42,2015-01-01 09:44,2015-01-01 09:42,X606034,2.58815,206.00,107.10,0,14,N,P
